title,labels
 Target Just Made A Major Move That’s Going To Blow Conservative Minds (VIDEO),fake
 Republican Governor Helped Kill 11 Elderly People By Deleting Their Messages Begging For Help,fake
" People Upset By NFL Players ‘Disrespecting’ The Flag Do It CONSTANTLY, According To The Flag Code",fake
 Billion Dollar Company Tells Employees How They’re Allowed To React On Social Media To 46% Pay Cuts,fake
 Zuckerberg Was Personally Warned About Russian Meddling By Obama And He Completely Blew It Off,fake
" ‘Racist, Fascist, White Supremacist’: Former NFL Star Chris Kluwe Scorches Trump Over His Attacks On Atheletes",fake
 Over 500 NFL Players Plan To Tell Trump To F*** Off Today In The Best Way Possible,fake
 Golden State Warriors Coach Just WRECKED Trump After Attack On One Of His Players,fake
 WATCH: Trump’s Treasury Sec. Steve Mnuchin Says NFL Players Have No Right To Free Speech,fake
 Trump Declares War On NFL In Early Morning Twitter MELTDOWN,fake
 Trump Just Threatened To Murder 25 Million People Because Words Offended Him,fake
 Former Director Of National Intelligence Says Russia Interference Casts Doubt On Trump’s Win,fake
 Colin Kaepernick’s Mother Fires Back At Trump For Calling Him A ‘Son Of A B*tch’,fake
 WATCH: Bill Maher Hilariously Explains Why Trump Ditched McConnell And Ryan For Chuck And Nancy,fake
" Trump’s Making It Harder To Sign Up For Obamacare On Purpose, Even If The GOP Doesn’t Pass Anything",fake
 Trump Insults John McCain For Refusing To Strip Healthcare From Millions Of Americans,fake
 Trump Whines That The Media Wouldn’t Film His Crowd In Alabama – CNN Makes A Fool Out Of Him,fake
" Republican Senator STUNS In Town Hall, Admits GOP’s ObamaCare Repeal Will Fail (TWEETS)",fake
 Scaramucci TV Appearance Goes Off The Rails As Show Brings Special Guest To Mock Him (VIDEO),fake
 Michelle Obama Opens A Can Of Whoop A** On Trump Without Ever Mentioning His Name,fake
" BREAKING: John McCain Breaks With His Best Senate Friend, Will Vote No On Graham-Cassidy Deathcare Bill (VIDEO)",fake
 Medicaid Directors Of All 50 States Issue Joint Statement Slamming GOP Health Bill,fake
 Trump’s HHS Sec. Latest To Be Caught Spending HUNDREDS OF THOUSANDS Of Tax Dollars On Luxuries,fake
" Trump Regrets, Move Over: ‘Sassy Gay Republican’ Is All Of The Healthcare Angst We Need Right Now",fake
 Mueller’s Latest Request In Russia Investigation Is Going To DESTROY Trump (DETAILS),fake
 Beef Jerky Company Just Bit Off More Than It Can Chew With Direct Appeal To Nazis (VIDEO),fake
 Anti-Porn GOP Florida Lawmaker Was Just Caught Porning On Twitter,fake
 Ann Coulter Calls For Assembling ‘Death Squads’ To Kill Undocumented Immigrants (AUDIO),fake
 Obama Just Made A VERY Powerful Statement About Trump’s Attempts To Repeal Obamacare (VIDEO),fake
 WATCH: Morgan Freeman Uses His Brilliant Movie Scripting Skills To Explain Just How Dangerous The Russia Scandal Is,fake
 Trump Judicial Nominee: Transgender Children Are Part Of ‘Satan’s Plan’ Of ‘Destruction’,fake
 Trump APOLOGIZED To Dictator After Protesters Attacked His Guards’ Fists With Their Faces,fake
 Global Survey HUMILIATES Trump After He Claims World Leaders Loved Everything He Said At United Nations,fake
" Trump’s UN Speech May Have Been Terrible, But The Faces Of Other Representatives Were Priceless",fake
 Racist Charleston Church Shooter Seems To Think He Is Entitled To A Literal White Supremacist As His Public Defender,fake
 Trump Just Became First President In Modern History To Use Campaign Funds For Criminal Defense,fake
 We Can’t Afford To Feed The Poor But We’re Spending $700 Billion Per Year To Kill People,fake
 Trump Doesn’t Want You To Know About This Study That PROVES Refugees Contribute To Our Economy,fake
 Republican Senate Candidate Thinks If You Don’t Believe In God You Deserve To Be Shot,fake
" Roy Moore Wants To Be Alabama’s Senator, But He Can’t Stop Being A Giant Racist",fake
 California Assembly Passes MAJOR Legislation To Keep Trump Off The Ballot In 2020,fake
 CNN’s Don Lemon: Trump Shouldn’t Get Apology From ESPN Until He Apologizes For Racism Against Obama (VIDEO),fake
" Michael Flynn Begs For Donations On Twitter, Gets Wrecked By The Internet",fake
 WATCH: Trump Brags About Himself And Trump Tower During Remarks At United Nations Headquarters,fake
 Your Local News Station Might Be Turning Into A Pro-Trump Propaganda Network Right Before Your Eyes,fake
 Republicans Humiliated As John McCain Slams Their Latest Attempt To Repeal Obamacare (VIDEO),fake
 It’s Time To Stop Excusing Trump Supporters And Start Shaming Them For The Awful People They Are,fake
 Trump Posts Disgusting Video Of Himself Viciously Assaulting Hillary Clinton,fake
" Pastor Decides Straight Couple Can’t Even SUPPORT Marriage Equality, Cancels Their Wedding",fake
 GOP Implodes As California Passes Bill To Make Congress Censure Trump’s Racism (DETAILS),fake
 Trump Supporters At ‘Mother Of All Rallies’ MASSIVELY Outnumbered By Marching Juggalos,fake
 Bill Maher Turns GOP’s ‘States’ Rights’ Nonsense On Its Head In EPIC Defense Of Liberal States’ Defiance Of Trump (VIDEO),fake
 Ohio Fireman In Deep Sh*t For HORRIBLE Remarks About Saving ‘N*****s’,fake
" Oh, How The Handsome Have Fallen: Gainesville ‘Hot Cop’ Turns Out To Be Hiding Some Nazi Tendencies",fake
 CNN Host Abruptly Ends Segment After Fox Sports Guest Makes DISGUSTING Trump-like Comment (VIDEO),fake
 Ohio Fireman Suspended Indefinitely Over Extremely Racist Facebook Post (VIDEO),fake
 Here’s What Companies Admit They Will REALLY Do With Money They Save From Trump’s Tax Break,fake
 WATCH: Viral Video Of Tomi Lahren Being Called A ‘Racist Piece Of Sh*t’ To Her Face,fake
" White Security Guard Shoots Himself, Blames Nonexistent Black Guy ‘With A Small Afro’",fake
" Trump Claims He Has Done More Against ISIS Than Obama, The Scorecard Says He Is Lying",fake
 Trump Fans Are Crying In Their Milk After Their Hero Breaks Yet Another Promise To Them (TWEETS),fake
 Another Russian Turns Up Dead – He Actually Saved The World (VIDEO),fake
 Marco Rubio Just Had The Most Hilarious Reaction To Trump Touching Him (VIDEO),fake
 Trump Vows To Save America From ‘Curse’ Of Functional Health Care System,fake
 Trump Just Bragged About The Size Of His Hands At Hurricane Irma Relief Event (VIDEO),fake
 Racist GOP Rep. Steve King Goes BALLISTIC Over Trump’s DACA Deal,fake
" Kid Rock Just Had His First Political Rally, And It Was Worse Than You’d Imagine (VIDEO)",fake
" ESPN Reporter Says Trump’s Supporters Are White Supremacists, They Use Her Facebook Page To Prove She’s Right (IMAGES)",fake
" BREAKING: Martin ‘Pharma Bro’ Shkreli Has Bail Revoked, Hauled To The Slammer",fake
 McDonald’s Manager To Hispanic Customer: ‘Can You Spell Deportation?’ (VIDEO),fake
 The Trump Administration Is Helping Scam Universities Steal Money From Their Students,fake
 BREAKING: Someone Else Connected To Trump Is Under Investigation For Colluding With Russia (DETAILS),fake
 Cowardly ESPN Won’t Stand Up For Black Reporter Who Spoke The Truth About Trump (TWEETS),fake
 Texas Trump Fan Threatened To ‘Whip’ Black Man ‘Like The Slave You Are’ Before Executing Him,fake
 White Supremacist Marine Kicked Out Of The Corps After Being Busted Doing Nazi Stuff,fake
 Trump Shamefully Uses Hurricane Devastation To Promote Tax Cuts For The Wealthy,fake
 Chainsaw MASS-acre: This Nun Is Doing More For Irma Victims Than Leather-Face Trump,fake
 WATCH: Russian Politician Gloats On LIVE TV That Putin Stole Our Election,fake
 OOPS: Trump Forgets That He’s A Twitter Obsessed Narcissist Who Talks About Himself,fake
" Reporter Destroys Trump’s Homeland Security Advisor On Climate Change, This Is Brilliant (VIDEO)",fake
 A Florida Pizza Hut To Irma-Fleeing Employees: You Will Be Disciplined If You Leave,fake
 Never Forget: Donald Trump Bragged About Having The Tallest Building In Manhattan After 9/11,fake
 Fox News Just Compared Slave Owners To 9/11 Victims. Seriously (VIDEO),fake
" Trump Praises Coast Guard’s Hurricane Relief For All The Wrong Reasons, What He Said Is Awful (VIDEO)",fake
" Florida GOP Official Tried To Murder A Teen With A Claw Hammer, Refuses To Resign",fake
" ‘Shoot At Hurricane Irma’ Facebook Event Taken Too Seriously, So Police Had To Issue A Warning",fake
 WATCH: Black Driver Bravely Shames Cop Who Drew His Gun Over A Turn Signal Infraction,fake
" Trump Junior TOTALLY Staged This Awkward Photo For The NYT, And Twitter Loves It",fake
 New Hampshire Cops Intent On Protecting Sadistic Racist White Teens Who Tried To Lynch A Biracial Boy,fake
 Two Florida Lawmakers Just Voted Against Hurricane Relief As Irma Strikes Their State,fake
" New Study Proves That Trump Supporters Are Racist, Infuriated By Black People (IMAGE)",fake
 Red Cross Raises Tens Of Millions And You Won’t Believe What They’re Feeding Hurricane Victims,fake
 ‘Pharma Bro’ Faces Prison Time For Offering To Pay People To Assault Hillary Clinton,fake
 Another Pervert Out At Fox News Over Allegations Of Sexual Harassment,fake
 Trump Official Gets Asked A Simple Question About Global Warming. Her Response Is Unbelievable. (VIDEO),fake
 Equifax Is Tricking Consumers Into Waiving Their Right To Sue Over Data Breach,fake
" With Irma About To Strike Florida, Trump Begs For Donations To His Re-Election Campaign",fake
 Five ‘All American’ Football Players Booted From Team With Black QB After KKK Display,fake
 Trump HUMILIATES Republicans In Latest Hissy Fit After Siding With Democrats On Debt Ceiling,fake
 GOP ‘Moderate’ Under Attack From The Far Right Will Not Seek Re-election,fake
 Don Trump Jr. Testified To The Senate Today And They Don’t Seem To Believe A Word He Said,fake
" Vegas Cops Take Cheap Shot At Michael Bennett, Say ‘Hiding’ During Shooting Is Probable Cause",fake
 BREAKING: Under Trump’s Leadership FEMA Could Run Out Of Money By Tomorrow,fake
 Trump Just Accidentally Admitted Climate Change Is Real (VIDEO),fake
 Trump Tells DACA Recipients Not To Worry And Gets Thrashed By The Internet,fake
" CNN And MSNBC Destroy Trump, Black Out His Fact-Free Tax Reform Speech (TWEET)",fake
 Trump Tells The Dakotas: I Will Make The Drought ‘Go Away’,fake
 Facebook Just Confirmed Russia Spent At Least $100k On Ads To Influence Election,fake
 Trump Humiliated As DACA Decision Practically Kills His Presidency (DETAILS),fake
 Seahawks Star Has Even MORE To Protest Before Games After Police Brutality In Vegas,fake
" Airlines Immune From Price Gouging Laws In Florida, Royally Screwing Evacuees",fake
" Florida Sheriff Exploits Desperate Hurricane Victims, Will Arrest Anyone With A Warrant Seeking Shelter",fake
" Senate Says ENOUGH Of Trump’s Racism, Will Force Him To Go On Legal Record Condemning White Supremacists",fake
 Trump Brags About Hurricane Size As Florida Braces For Disaster,fake
" AG Sessions Persuaded Trump To End DACA, Then Race-Baited His Way Through The Speech That Killed It",fake
 Putin Breaks Up With Trump In HUMILIATING Public Split: He Is ‘Not My Bride’,fake
 Pastor Who Prayed At Trump’s Inauguration Takes DACA Decision To The Woodshed,fake
 Obama Pens STUNNING Response To Trump’s Cold-Blooded Move On DACA – Trump Fans Should Be Ashamed,fake
 Trump Staffers Admit Their Boss Has No Idea What DACA Is,fake
 South Dakota Republican Rigs Upcoming Election For Herself By Personally Purging Democratic Voters,fake
 Trump’s Own Diversity Council Member Fact-Checks Him On DACA: ‘He’s A Liar’ (VIDEO),fake
 Mother Of DACA Recipient Who Died Rescuing Flood Victims Refused Entry Into U.S. To Bury Her Son,fake
" WATCH: CNN Majorly F*cks Up, Has White Supremacist Weigh In On DACA Panel",fake
 Hardcore Conservative Republican Senator BLASTS Trump’s Decision To Kill DACA,fake
" Despicable Trump Announces An End To DACA, Will Kick 800,000 Kids Out",fake
" Republican Panics On Live TV, Can’t Say Trump Is Capable Of Handling North Korea (VIDEO)",fake
 Defense Secretary Mattis Speaks Over Incompetent Trump’s Threats To North Korea (VIDEO),fake
 Trump Administration Is Already Talking About Withholding Harvey Aid,fake
" Trump ‘Cherished’ Letter Obama Left Him When He Took Over, Then Did The Opposite Of What It Said",fake
 WATCH: Kellyanne Conway’s Latest Gushing About Trump Will Make America Vomit,fake
 Trump STUPIDLY Attacks A Major U.S. Ally Before Threatening North Korea With War,fake
 Trump Stops Praising Coast Guard’s Harvey Efforts To Viciously Attack The Media (VIDEO),fake
 Trump Trolls Turn On GOP Moderates: ‘You’re Gonna Get Primaried’,fake
 It’s Become Obvious Trump Is Filming PR Video With Hurricane Shelter Visit (VIDEO),fake
" Trump Brags About Hand Size While At Hurricane Shelter, And It’s Beyond Weird (VIDEO)",fake
 ‘Responsible Gun Owner’ Pulls Weapon On Woman In Argument Over School Supplies,fake
 Russian TV Host Just Admitted Russia Elected Trump,fake
 Matt Damon Just Revealed A HUGE Secret About How Narcissistic Trump Really Is,fake
 Very Suspicious Smoke Is Billowing Out Of Closing Russian Consulate,fake
 Ex-DOJ Lawyer Just Dropped The Most Depressing Truth Bomb About The Trump Administration,fake
 Trump’s Involvement In Houston Chemical Plant Explosion Will Set Your Hair On Fire,fake
" Texas Republican Rejects Canadian Offer Of Real Help For Hurricane Victims, Asks For Prayers Instead",fake
 Psycho Cop Drags Handcuffed Nurse From Hospital For Not Letting Him Violate Patient’s Rights,fake
" Fed Up With Congress, Trump Just Put A Big Nail In Obamacare’s Coffin",fake
 Another Trump Official Decides It’s A REALLY Good Time To Resign,fake
 Trump’s Second Favorite Sheriff Just Very Suddenly Resigned,fake
" Kellyanne Conway Immediately Regrets Defending Trump, Humiliates Herself On Live Television (VIDEO)",fake
 The Guy Donald Trump Called ‘My African-American’ Thinks Trump Is Horrible For Black People,fake
 W.H. Admits Trump Lied: Never ‘Witnessed Horror And Devastation’ Caused By Harvey ‘First Hand’,fake
 Dan Rather: Mueller’s Russia Investigation Has Trump ‘Seized With Fear’,fake
" Enough About Texas, Let’s Talk Taxes: Trump’s Priorities Shift To Breaks For The Rich",fake
 Trump ‘Really Likes’ The Idea Of A Violent Uprising When He’s Impeached,fake
 Trump Confidante Confirms: The Donald Doesn’t Want To Be President Anymore,fake
" Trump Just Threw A Colossal Hissy Fit On Twitter, Now He Looks More Incompetent Than Ever (TWEETS)",fake
 Hypocrite Ivanka Gets SKEWERED For Approving Dad’s Move To Kill Obama Pay Equality Rules,fake
 Georgia Republican Threatens To ‘Disappear’ Democrat Over Monuments To Slavery,fake
" A Judge Just Gave Sarah Palin Some Very, Very Bad News",fake
 That Time Mike Pence Begged Congress Not To Fund Hurricane Katrina Relief (VIDEO),fake
" Sicko In Texas Wants To Make A Buck Off Harvey Disaster, And It Might Land Her In Hot Water",fake
 Ted Cruz Awkwardly Explains Why Texas Should Have Federal Relief Money But Not Victims Of Hurricane Sandy,fake
 ICE May Soon Be Able To Destroy Records Of Immigrant Detainee Sexual Abuse And Death,fake
 The Exact Same Texas Lawmakers That Voted Against Hurricane Relief Are Now Begging For Help,fake
" Even Back In 1993, Donald Trump Was Getting Shut Down With His Nazi Bullsh*t",fake
 The Nickname White House Aides Have For Ivanka Is Going To Seriously Piss Off America,fake
" GOP Runs Out Of Good Things To Say About Trump: ‘He’s An Asshole, But He’s Our Asshole’",fake
 There’s A Bill In The House That Would Completely Shut Down The Russia Investigation,fake
" Trump Goes On Psychotic Mexico Rant During News Conference, Mexico Responds PERFECTLY (VIDEO)",fake
" Even As Trump Rips Their Country On Twitter, Mexico Offers Help With Hurricane Harvey",fake
 The UNBELIEVABLE Reason Trump Pardoned Arpaio As Hurricane Harvey Was Bearing Down,fake
