title,label
Young Turks Finds Out Why Trump Is About To Lose Utah For Republicans For First Time In Decades (VIDEO),FAKE
Comment on Mayor de Blasio claims hot dog carts are causing global warming by Dr. Eowyn,FAKE
Momentum to bar Syrian refugees slows,REAL
New evidence that the legal immigration system discriminates against Latin Americans,REAL
"America Might Not Deserve Trump, But Dems and Hillary Deserved To Lose",FAKE
Media turn blind eye to Hillary Clinton’s glaring mistakes,REAL
State Department admits to deliberately cutting briefing footage on Iran deal,REAL
"U.S. Economy Added 271,000 Jobs In October, Beating Expectations",REAL
"Hillary Clinton narrowly wins Kentucky, a state Bernie Sanders needed by huge margins",REAL
"No, it's not 'World War 3'",REAL
49 killed in shooting at Florida nightclub in possible act of Islamic terror,REAL
Just Another Day In the Life of the Clinton Crime Family,FAKE
Muslims regularly use “Inshallah” (“God Willing” in Arabic) and nobody calls it ‘Christophobic’ hate speech…so why is “Deus Vult” (“God Willing” in Latin) graffiti being called ‘Islamophobic’ Crusader hate speech?,FAKE
"Extreme rhetoric helping Cruz, Trump, Duke leaders say",REAL
"Hillary Clinton, FBI and the Real November Surprise     : Information",FAKE
The Benghazi bust: Trey Gowdy and his GOP colleagues embarrassed themselves,REAL
"Obama seeks global climate pact in Paris, amid resistance at home",REAL
"2 deaths possibly linked to 'superbug' at UCLA hospital after 7 infected, 179 exposed",REAL
Breaking: Ivanka Trump Makes Tragic Announcement Both Donald Trump and Supporters Are Shocked (Video) | Prophecy,FAKE
GOP Senator Silences the Entire Room With Remark About War Hero Opponent's Heritage at Debate,FAKE
2:00PM Election Day Water Cooler 11/8/2016,FAKE
News: A Somber Moment: Cubs Fans All Over The World Are Still Too Sad About Princess Diana To Celebrate The Cubs’ World Series,FAKE
Clinton media campaign follows BuzzFeed model,REAL
Your Facebook Page Could Land You In a FEMA Camp,FAKE
Watching These 55 ISIS Terrorists Get Blown to Smithereens is Sure to Brighten Your Day,FAKE
"Exclusive: More than 100 lawsuits, disputes over taxes tied to Trump and his companies",REAL
Your dog probably has better healthcare than you do,FAKE
Get Ready For Civil Unrest: Survey Finds That Most Americans Are Concerned About Election Violence,FAKE
Historic firsts fill evening at Democratic National Convention,REAL
Retired Bishop Explains Why The Catholic Church Invented Hell [Watch],FAKE
"Cruz camp responds to Rubio Photoshop flap, brushes off criticism",REAL
Will a No-Fly Zone Help the People of Aleppo?,FAKE
"Experts Recommend Breaking Down Crushing Defeats Into Smaller, More Manageable Failures - The Onion - America's Finest News Source",FAKE
"Comment on Score one for the Second Amendment: Pizza Hut worker shoots, kills attempted robber by lynnmccrann",FAKE
War on Drugs Heading in Wrong Direction?,FAKE
"It Begins: Crowds Mass In Major Cities: DC, LA, NYC, Philly, Portland, More… | Will It Escalate? | “95% Chance Of Widespread Violence”",FAKE
Hillary Fan SLEEPS At Rally! Snoozy Smurf Steals Show! (ABC News) Coconut Creek FLA,FAKE
"Neighbors Smell Smoke At Muslim Home, What They See In Window Is Horrific",FAKE
Ben Carson Throws Support Behind Donald Trump,REAL
The Middle East Crises Trump Inherits Could Still Suck Him in,FAKE
"Clinton and Trump: How they view ISIS, Putin, and US generals",REAL
John Kirby and the US State Department Blatantly Support Terrorists - Henry Kamens,FAKE
"Paul Ryan’s big speaker hangup is reportedly his family. For a male lawmaker, that’s unusual.",REAL
"McCarthy withdraws from speaker race, vote postponed",REAL
Joe Giambrone on Hollywood’s Shameless & Underhanded Assault on Political Truth,FAKE
The immigration swamp,REAL
"Blame government, not markets for monopoly",FAKE
'America is already strong': Obama continues Democrats' optimism,REAL
Why the DNC's mysteriously hacked oppo file on Trump is a big yawn,REAL
Hillary Clinton: ‘No role whatsoever for American soldiers on the ground’ in Iraq,REAL
Donald Trump: The key to his success (Opinion),REAL
"For First Time, Trump Shrinks In Spotlight; Fiorina Steals Show",REAL
Carrot Top To Give Nobel Awards At Drive Thru Window,FAKE
Scott Walker's stealth 2016 strategy,REAL
Gauis Publius: TPP Has Picked Up a Powerful Enemy — Black Lives Matter,FAKE
Training French soldiers to supervise Daesh,FAKE
Let’s Make 2016 the Last Endless American Election,REAL
November 8 Is (Finally) Here: An Abridged Election Day Resource Guide,FAKE
Going Back to the Future in 2016?,REAL
A bad night for front-runners and a good night for governors,REAL
How public funding of elections makes politics even more polarized,REAL
Gaming Obamacare,REAL
The Anatomy of Crisis and the Decline of US Empire,FAKE
Uncovered audio: Hillary was ‘adamantly against illegal immigrants’,REAL
Obama says world should address ‘grievances’ that terrorists exploit,REAL
7 Ways To Prepare For An Economic Crisis,FAKE
"Press must share the blame: The shallow, ratings-obsessed media is as responsible for Trump as the GOP",REAL
"14 Days to Do 14 Things, If Hillary’s Indicted-Extreme Violence Expected",FAKE
Daesh abducts 1000s near Mosul to use them as human shields: UN,FAKE
Oregon Standoff Leaders Acquitted For Malheur Wildlife Refuge Takeover,FAKE
"Muslims Start Chanting Allah On Plane, Flight Attendant Quickly Shuts Them Up",FAKE
"Netanyahu: Iran A Threat to Israel, the World",REAL
Unprecedented Surge In Election Fraud Incidents From Around The Country,FAKE
Re: DOJ AG Loretta Lynch Advised FBI Director to Keep New Emails from Congress,FAKE
A report said Trump's donations to vets might be shady. His response was predictable.,REAL
How the confidence deficit is impacting the 2016 election,REAL
"Anonymous hacker Deric Lostutter faces 16 years in prison, while Steubenville rapists walk free",FAKE
McCain Pledges to Help Pentagon Fix Scandal Over Excessive Military Bonuses,FAKE
Romney's timely Trump trolling,REAL
Like a “Concentration Camp” Police Mark DAPL Protesters with Numbers and Lock Them in Dog Kennels,FAKE
You Can't Be Intersectional While at the Same Time Being Elitist and Exclusionary,FAKE
A sharpened debate: Is it ethical to not vote this year for president?,REAL
The World Is About To Witness A Breathtaking Once In A Century Event,FAKE
Forbidden History. Secret Egyptology Exposed!,FAKE
THE AMERICAN PUBLIC CAN NO LONGER DEAL WITH THE LIMITLESS CORRUPTION OF THEIR GOVERNMENT,FAKE
CAN'T TRUST OBAMA! Look At Sick Thing He Just Did To STAB Trump In The Back... * LIBERTY WRITERS NEWS,FAKE
"Ryan so far proves he can 'make the sausage,' but he'll likely be serving a much different House party in 2016",REAL
Attorney general nominee offers careful backing of Obama policies,REAL
The end of white Christian America is nigh: Why the country’s youth are abandoning religious conservatism,REAL
Can nuclear war break out on the Korean Peninsula?,FAKE
Strong jobs number holds risks for Clinton,REAL
Sanders warns Clinton against moderate as VP,REAL
Hacking Accusations Against Russia Are Sign of Washington's Desperation,FAKE
"Architect Of Paris Attacks Was Killed In Raid, French Authorities Say",REAL
Dr. MacDonald & Dr. Duke Expose the Vicious War on Trump by the Jewish Establishment!,FAKE
Why conservatives refuse to believe Obama is Christian,REAL
Why Donald Trump is beating Fox News -- and GOP rivals,REAL
Election 2016 and the Weaponization of the American Public,FAKE
Obama seeks to calm fears over terrorism ahead of holiday season,REAL
COMICAL: Larry the Cable Guy slams ‘indefensible’ hypocrisy from Donna Brazile,FAKE
Hillary Clinton in lead a day before Election Day,FAKE
Democratic debate: Fact-checking the candidates,REAL
Teenage Boy KNOCKS OUT His Classmate For Assaulting Their Female Teacher In The FACE- And It’s EPIC!,FAKE
Carson takes lead from Trump in new national poll,REAL
"Hillary isn't winning over many pundits, even on the left",REAL
"Meteor, space junk, rocket? Mysterious flash hits Siberia",FAKE
5 takeaways from the Republican debate,REAL
‘Why is it the first time I’m hearing about this?’ asks office wanker,FAKE
"BREAKING: New Law Stops Hillary In Her Tracks, She Is Now Officially Ineligible To Run",FAKE
Lawmakers caught in battle between House ethics cops,REAL
"New O'Keefe Video: Clinton Campaign, DNC Coordinated With Organizations To Incite Violence At Trump Events",REAL
"We do not like trampolining, say hedgehogs",FAKE
President Putin Asks US To Stop Provoking Russia,FAKE
"Yes, There Is a Clinton Double Standard",REAL
"Libertarian VP Candidate Gives Up, Will Focus on Preventing Trump Presidency",REAL
“I’ve Always Been An Admirer Of Donald Trump” – Taoiseach,FAKE
Now waiting for the results | Opinion - Conservative,FAKE
BrotherJohnF Silver Update: Fake Election,FAKE
"When They Asked Her What She Thinks of Hillary Clinton, They Never Expected Her to Say THIS!",FAKE
'The only other option': Bernie Sanders backers turn to Green party's Jill Stein,REAL
"Trump, Clinton Head Into SC with Fierce Competition on Their Heels",REAL
Which Non-OPEC Producers Can Be Expected To Cut?,FAKE
Trump Team Begins Making List Of Executive Orders To ‘Erase Obama’s Presidency’ On Day One,FAKE
Why Trump is a shocking GOP choice,REAL
What The Trump Skeptics Got Wrong,FAKE
Donald Trump: ‘We have to take back the heart of our country’,REAL
Jeb Bush fights lonely battle defending Common Core,REAL
Donald Trump can’t resist blaming Bill Clinton when his own sexism comes up,REAL
Hillary Clinton Jumps the Shark with ‘Trump’s Secret Russian Server’ Conspiracy Theory,FAKE
Will Clinton’s experience be a liability?,REAL
"Obama outlines plan to keep 5,500 troops in Afghanistan",REAL
Biden backers to naysayers: Not so fast,REAL
Clinton Enjoys Post-DNC Bounce - But Will it Last?,REAL
Alabama Prison Officials Retaliate Against Prison Strike Leader By Cutting Water To Cell,FAKE
Re: Texas Police Arrest Trump Voter for Wearing “Deplorable” T-Shirt,FAKE
"NGOs should condemn terrorists in Syria, not Russia fighting them – Foreign Ministry",FAKE
Genetically Modified Crops in U.S. Fail to Deliver Expected Yields,FAKE
The Fatal Expense Of American Imperialism,FAKE
Comment on A Group Of Reluctant Men Hold Kittens For The First Time. Hilarity Ensures by para para dinle,FAKE
House yanks first spending bill off the floor,REAL
Donald Trump Pushes Republican Party to Its Breaking Point,REAL
"Trump, Clinton clash in dueling DC speeches",REAL
Hillary Clinton BETRAYED by Her Own Family: “We’re Voting for Trump!”,FAKE
'NO CAMP! NO CAMP!': Scuffles break out at Hungary train station after police stop migrant train,REAL
Green Party’s Margaret Flowers Challenges US Senate Debate in Maryland as Undemocratic [1],FAKE
How a $15 minimum wage went from ‘extreme’ to enacted,REAL
Will Asia trade deal hurt US workers? Six tough questions answered.,REAL
#BoycottComedian…ROBERT DENIRO Wanted “To Punch Trump In The Face”…Supports Anti-Trump Rioters…Now Wants Americans To Support His New Movie [VIDEO],FAKE
Doctor Finds New Life As A Clown More Fulfilling | GomerBlog,FAKE
"City, County Leaders Ask Court To Lift Injunction On Obama Immigration Programs",REAL
BREAKING : Bay of Pigs Veterans Association Endorses Donald Trump – TruthFeed,FAKE
Rigged Election: Hillary & Trump Caught Partying with Kissinger at Jesuit Gala,FAKE
Democrats Clinton and Sanders pounce on Flint water crisis — and each other,REAL
Israel: 1984 Everlasting,FAKE
"No, Sanders wouldn't be a better match for Trump",REAL
Georgia Abandons Ukraine's Anti-Russian Obsession - Archil Sikharulidze,FAKE
"Trump Vows To ""Renovate"" the Bill of Rights",FAKE
‘People in Europe are full of fear’ over refugee influx,REAL
CNN Breaking News: Trump Tells Supporters To Vote Multiple Times,FAKE
The GOP would unite against Trump at its own peril,REAL
Hillary’s “Big Tent” is Obama’s “Grand Bargain” on Steroids,FAKE
Kasich bows out. Did he do 'the right thing?',REAL
October 28: Daily Contrarian Reads,FAKE
"How Western Media Teleported a Child 'Victim' from Homs to Aleppo (PHOTOS, VIDEO)",FAKE
The Sad Truth About Melania Trump’s Plagiarism Snafu,REAL
Will the Comey bombshell really shake up the 2016 race?,REAL
"Rating Obama, 50% say he's been a success",REAL
"James Comey to be taken out, knows too much about Clintons",FAKE
"‘A noun, a verb and Donald Trump’: Rubio seeks to seize on Murphy’s flaw",FAKE
The True Scandal of 2016 Was The Torture of Chelsea Manning     :,FAKE
OPEC sees oil prices exploding to $200 a barrel,REAL
"“CLINTON, INC”: WATCH HOW’S IT PAINS MSM TO REPORT CLINTON CORRUPTION",FAKE
"United States v. Texas, the biggest immigration case in a century, explained",REAL
I dare you to restrain yourself from laughing at Trump and Hillary in a stronger hot show,FAKE
UFO Investigator - MAX SPIERS - Found Dead After Vomiting Black Liquid.,FAKE
Jewish Press Releases Audio Tape Exposing Hillary Clinton Plotting to Rig Election,FAKE
Clinton Campaign STUNNED As FBI Reportedly Reopens Probe Into Hillary Clinton Emails,FAKE
The Middle East’s sick state,REAL
Physicists just found more hints of an elusive particle that’s its own antiparticle,FAKE
SHOCK: NSA Can Recover ALL of Hillary’s Deleted Emails,FAKE
White House Monitoring Iran Aid Ship to Yemen,REAL
Why Trump is still likely to fall 52 delegates short of nomination,REAL
"Trump, Sanders trade blame over Chicago protests",REAL
Electronic Voting Machines Caught Switching Trump Votes To Hillary: “Trying to Steal Texas” | Survival,FAKE
Gas prices could drop toward $1 a gallon,REAL
"The Saber Rattling Between Saudis, Iran Just Got More Ominous",REAL
"India's Stonehenge: 7,000-Year-Old Megalithic Site is Oldest Observatory in South Asia",FAKE
Top US General Pleads With Troops Not To Revolt Over 2016,FAKE
Why Director Comey jumped at the chance to reopen Hillary investigation,FAKE
Poll: Obama popularity on the upswing,REAL
BLOOMBERG-BACKED PENNSYLVANIA ATTORNEY GENERAL SENTENCED TO 10-23 MONTHS IN PRISON,FAKE
Is A Birthday Surprise Coming For Hillary Criminalton? Kim Dotcoms Mysterious Tweet.,FAKE
Rachel Maddow made them fight: She’s the reason for the tense Hillary/Bernie fireworks,REAL
